ship_id,is_old,tier,type_id,nation_id,rarity_id,premium,special,index,default,zh_cn,zh_sg,zh_tw,en_short,en_full,ja,ru
4075730384,0,9,3,5,1,0,0,PRSC209,Riga,里加,里加,Riga,Riga,Riga,Riga,Рига
3764303152,0,6,3,9,3,1,0,PWSC506,Elli,埃利,埃利,Elli,Elli,Elli,Elli,Elli
4289640144,0,5,3,2,1,0,0,PJSC005,Furutaka_1926,狼,古鹰,Furutaka,Furutaka,Furutaka,古鷹,Furutaka
3341760496,0,9,2,1,,1,0,PASB909,Pirate_Delaware,鸟鸣,鸟啸,Bird Cry,Bird Cry,Bird Cry,Bird Cry,Bird Cry
3554555600,0,6,4,2,3,1,0,PJSD706,Shinonome,茜,东云,Shinonome,Shinonome,Shinonome,東雲,Shinonome
3750672080,0,9,3,2,3,1,0,PJSC519,AZUR_Azuma,AL 猉,AL 吾妻,AL Azuma,AL Azuma,AL Azuma,AL 吾妻,AL Azuma
4282300400,1,7,3,1,1,0,1,PASC012,Pensacola_1944,彭萨科拉,彭萨科拉（旧）,Pensacola (old),Pensacola (old),Pensacola (< 31.05.2018),Pensacola (old),Pensacola (old)
4277090288,0,10,2,1,1,0,0,PASB017,Montana_1945,蒙大拿,蒙大拿,Montana,Montana,Montana,Montana,Montana
3667900400,0,8,1,1,2,1,0,PASA598,Black_Saipan,塞班 (黑),塞班 B,Saipan B,Saipan B,Saipan B,Saipan B,Saipan B
4186912592,0,3,2,6,1,0,0,PFSB103,Turenne,杜伦尼,杜伦尼,Turenne,Turenne,Turenne,Turenne,Turenne
3750704848,0,9,2,2,4,1,0,PJSB519,Hizen,鲃,肥前,Hizen,Hizen,Hizen,肥前,Hizen
3719247568,0,9,2,2,3,1,0,PJSB549,Tsurugi,鮣,剑,Tsurugi,Tsurugi,Tsurugi,剣,Tsurugi
4292818896,0,6,2,4,2,1,0,PBSB002,Warspite_1941,厌战,厌战,Warspite,Warspite,Warspite,Warspite,Warspite
3332290256,0,8,3,2,1,0,1,PJSC918,Tone_Second,猑2,利根 2,Tone 2,Tone 2,Tone 2,利根 2,Tone 2
4274960176,0,9,3,3,1,0,0,PGSC019,Manteuffel,曼陀菲尔,曼陀菲尔,Manteuffel,Manteuffel,Manteuffel,Manteuffel,Manteuffel
3330225968,0,10,2,3,1,0,1,PGSB920,Schlieffen,施里芬,施里芬,Schlieffen,Schlieffen,Schlieffen,Schlieffen,Schlieffen
3764303056,0,6,3,8,2,1,0,PZSC506,Huang_he,御海,黄河,Huanghe,Huanghe,Huanghe,Huanghe,Huanghe
3552491280,0,8,3,10,3,1,0,PHSC708,Vrijheid,自由,弗赖海特,Vrijheid,Vrijheid,Vrijheid,Vrijheid,Vrijheid
4280203248,1,8,3,1,1,0,1,PASC014,New_Orlean_1944,新奥尔良,新奥尔良（旧）,New Orleans (old),New Orleans (old),New Orleans (< 31.05.2018),New Orleans (old),New Orleans (old)
4182652368,0,9,4,5,1,0,0,PRSD107,Pr_35_Udaloy,无畏,乌达洛伊,Udaloi,Udaloi,Udaloi,Udaloi,Удалой
3761190192,0,9,2,9,2,1,0,PWSB509,Karl_XIV_Johan,卡尔十四世·约翰,卡尔十四世·约翰,Karl XIV Johan,Karl XIV Johan,Karl XIV Johan,Karl XIV Johan,Karl XIV Johan
3374266064,0,8,2,2,3,1,0,PJSB878,Ignis_Purgatio,炼狱烈焰,Ignis Purgatio,Ignis Purgatio,Ignis Purgatio,Ignis Purgatio,Ignis Purgatio,Ignis Purgatio
4282365648,1,8,1,2,1,0,1,PJSA012,Zuikaku_1944,鹬（旧）,翔鹤（旧）,Shōkaku (old),Shōkaku (old),Shōkaku (< 23.01.2019),翔鶴 (old),Shōkaku (old)
4182685680,0,7,3,1,1,0,0,PASC107,New_Orlean_1944,新奥尔良,新奥尔良,New Orleans,New Orleans,New Orleans,New Orleans,New Orleans
3761682384,0,8,5,4,2,1,0,PBSS508,Alliance,联盟,联盟,Alliance,Alliance,Alliance,Alliance,Alliance
3762173776,0,8,4,6,2,1,0,PFSD508,Le_Terrible,可怖,可怖,Le Terrible,Le Terrible,Le Terrible,Le Terrible,Le Terrible
3751753552,0,9,2,6,3,1,0,PFSB518,Jean_Bart,让·巴尔,让·巴尔,Jean Bart,Jean Bart,Jean Bart,Jean Bart,Jean Bart
3667867440,0,8,2,3,2,1,0,PGSB598,Black_Tirpitz,提尔皮茨 (黑),提尔皮茨 B,Tirpitz B,Tirpitz B,Tirpitz B,Tirpitz B,Tirpitz B
4180555568,0,9,4,3,1,0,0,PGSD109,Z_46,Z-46,Z-46,Z-46,Z-46,Z-46,Z-46,Z-46
4272830448,0,9,4,1,1,0,0,PASD021,Fletcher_1943,弗莱彻,弗莱彻,Fletcher,Fletcher,Fletcher,Fletcher,Fletcher
3767482160,0,3,2,3,4,1,0,PGSB503,Koenig_Albert,阿尔伯特国王,阿尔伯特国王,K. Albert,K. Albert,König Albert,K. Albert,K. Albert
4182652656,0,7,4,7,1,0,0,PISD107,Luca_Tarigo,卢卡·塔里戈,卢卡·塔里戈,L. Tarigo,L. Tarigo,Luca Tarigo,L. Tarigo,L. Tarigo
3767449584,0,3,3,1,2,1,0,PASC503,Charleston,查尔斯顿,查尔斯顿,Charleston,Charleston,Charleston,Charleston,Charleston
4282299760,0,2,3,11,1,0,0,PUSC012,Port_Jackson,杰克逊港,杰克逊港,Port Jackson,Port Jackson,Port Jackson,Port Jackson,Port Jackson
4247697392,0,5,3,1,3,1,0,PASC045,Marblehead_1924_Asus,马布尔黑德（L）,马布尔黑德 L,Marblehead L,Marblehead L,Marblehead Lima,Marblehead L,Marblehead L
4075763696,0,9,2,1,1,0,0,PASB209,Delaware,特拉华,特拉华,Delaware,Delaware,Delaware,Delaware,Delaware
4279219920,1,9,1,2,1,0,1,PJSA015,Taiho_1944,鹩,大凤（旧）,Taihō (old),Taihō (old),Taihō (< 23.01.2019),大鳳 (old),Taihō (old)
3752769232,0,7,3,2,2,1,0,PJSC517,Maya,犮,摩耶,Maya,Maya,Maya,摩耶,Maya
4289607664,0,6,4,1,1,0,0,PASD005,Farragut_1944,法拉格特,法拉格特,Farragut,Farragut,Farragut,Farragut,Farragut
3344905936,0,6,2,2,1,0,1,PJSB906,Ise_TEST1,鳌2,伊势2,Ise 2,Ise 2,Ise 2,伊勢 2,Ise 2
3742316528,0,7,2,1,2,1,0,PASB527,West_Virginia_1944,西弗吉尼亚 '44,西弗吉尼亚 44,W. Virginia '44,W. Virginia '44,West Virginia '44,W. Virginia '44,W. Virginia '44
4273977328,0,10,1,1,1,0,0,PASA020,Essex,埃塞克斯,埃塞克斯,Essex,Essex,Essex,Essex,Essex
3543086544,0,7,2,5,3,1,0,PRSB717,Arkhangelsk,阿尔汉格尔斯克,阿尔汉格尔斯克,Arkhangelsk,Arkhangelsk,Arkhangelsk,Arkhangelsk,Архангельск
3741202128,0,8,4,2,3,1,0,PJSD528,Harekaze_2,HSF晴风II型,HSF 晴风 II,HSF Harekaze II,HSF Harekaze II,HSF Harekaze II,HSF 晴風 II,HSF Harekaze II
3763255248,0,7,3,4,4,1,0,PBSC507,Belfast_1959,贝尔法斯特,贝尔法斯特,Belfast,Belfast,Belfast,Belfast,Belfast
4277057328,0,7,3,3,1,0,0,PGSC017,Admiral_Scheer,舍尔海军上将,舍尔,Scheer,Scheer,Admiral Scheer,Scheer,Scheer
3740186416,0,9,3,3,4,1,0,PGSC529,Admiral_Schroder,施罗德,施罗德,Schröder,Schröder,Admiral Schröder,Schröder,Schröder
3446585136,0,9,3,3,2,1,0,PGSC809,Colorful_Roon,罗恩 炫彩,罗恩CLR,Roon CLR,Roon CLR,Roon CLR,Roon CLR,Roon CLR
3761190096,0,9,2,8,3,1,0,PZSB509,Izumo_Bajie,八戒,八戒,Bajie,Bajie,Bajie,Bajie,Bajie
3765352144,0,5,3,2,3,1,0,PJSC505,Yahagi,狸,矢矧,Yahagi,Yahagi,Yahagi,矢矧,Yahagi
3540989648,0,9,2,2,1,0,0,PJSB719,Hotaka,鲷,武尊,Hotaka,Hotaka,Hotaka,武尊,Hotaka
4184749520,1,5,4,5,1,0,1,PRSD105,Pr_7_Gnevny,愤怒 (OLD),愤怒 (OLD),Gnevny (OLD),Gnevny (OLD),Gnevny (< 06.03.2017),Gnevny (OLD),Гневный (OLD)
4179539408,0,10,3,5,2,0,1,PRSC110,Pr_66_Moskva,莫斯科,莫斯科,Moskva,Moskva,Moskva,Moskva,Москва
3436131792,0,9,2,5,3,1,0,PRSB819,BA_Zarya_Svobody,BA 气垫船,BA Hovercraft,BA Hovercraft,BA Hovercraft,BA Hovercraft,BA Hovercraft,BA Hovercraft
4179572720,0,10,2,1,1,0,0,PASB110,Vermont,佛蒙特,佛蒙特,Vermont,Vermont,Vermont,Vermont,Vermont
3531486928,0,8,4,2,,1,0,PJSD728,Shigure,枍,时雨,Shigure,Shigure,Shigure,時雨,Shigure
3730749392,0,8,3,4,2,1,0,PBSC538,Hampshire,汉普郡,汉普郡,Hampshire,Hampshire,Hampshire,Hampshire,Hampshire
3751753520,0,8,2,3,2,1,0,PGSB518,Brandenburg,勃兰登堡,勃兰登堡,Brandenburg,Brandenburg,Brandenburg,Brandenburg,Brandenburg
4182652720,0,7,4,3,1,0,0,PGSD107,Leberecht_Maass,莱伯勒希特·马斯,莱伯勒希特·马斯,Maass,Maass,Leberecht Maass,Maass,Maass
3764369200,0,6,1,3,3,1,0,PGSA506,Erich_Loewenhardt,埃里希·勒文哈尔特,埃里希·勒文哈尔特,E. Loewenhardt,E. Loewenhardt,Erich Loewenhardt,E. Loewenhardt,E. Loewenhardt
3334420176,0,6,2,2,1,0,1,PJSB916,Ise_TEST2,鳌3,伊势 3,Ise 3,Ise 3,Ise 3,伊勢 3,Ise 3
3744380368,0,5,3,5,2,1,0,PRSC525,Kirov,基洛夫,基洛夫,Kirov,Kirov,Kirov,Kirov,Киров
4277024592,0,7,4,6,1,0,0,PFSD017,Le_Hardi,大胆,斗胆,Le Hardi,Le Hardi,Le Hardi,Le Hardi,Le Hardi
3760076496,0,10,4,2,2,0,1,PJSD510,Hayate,葵,疾风,Hayate,Hayate,Hayate,疾風,Hayate
4286527184,0,4,2,2,2,1,0,PJSB008,Ishizuchi_1921,鳗,石锤,Ishizuchi,Ishizuchi,Ishizuchi,石鎚,Ishizuchi
4281284592,0,4,2,1,5,1,0,PASB013,Arkansas_1912,阿肯色,阿肯色 B,Arkansas B,Arkansas B,Arkansas Beta,Arkansas B,Arkansas B
4284463088,1,7,1,1,1,0,1,PASA010,Ranger_1944,突击者,突击者（旧）,Ranger (old),Ranger (old),Ranger (< 23.01.2019),Ranger (old),Ranger (old)
3765352400,0,5,3,4,2,1,0,PBSC505,Exeter,埃克塞特,埃克塞特,Exeter,Exeter,Exeter,Exeter,Exeter
3760142288,0,10,2,4,3,0,1,PBSB510,Thunderer,雷神,雷神,Thunderer,Thunderer,Thunderer,Thunderer,Thunderer
3709777360,0,8,3,5,2,1,0,PRSC558,Dmitry_Pozharsky,波扎尔斯基,德米特里·波扎尔斯基,D. Pozharsky,D. Pozharsky,Dmitry Pozharsky,D. Pozharsky,Д. Пожарский
4178523856,0,11,2,2,2,0,0,PJSB111,Satsuma,鹏,萨摩,Satsuma,Satsuma,Satsuma,薩摩,Satsuma
4280170480,0,5,4,1,1,0,0,PASD014,Leader_1919,尼古拉斯,尼古拉斯,Nicholas,Nicholas,Nicholas,Nicholas,Nicholas
4178491120,0,11,3,7,2,0,0,PISC111,Piemonte,皮埃蒙特,皮埃蒙特,Piemonte,Piemonte,Piemonte,Piemonte,Piemonte
4179604944,0,10,1,5,1,0,0,PRSA110,Admiral_Nakhimov,纳希莫夫,纳希莫夫,Nakhimov,Nakhimov,Admiral Nakhimov,Nakhimov,Нахимов
3760076144,0,10,4,11,3,0,1,PUSD510,Vampire_2,吸血鬼II,吸血鬼 II,Vampire II,Vampire II,Vampire II,Vampire II,Vampire II
4186846672,0,3,4,5,1,0,0,PRSD103,Derzky,无理,无理,Derzki,Derzki,Derzki,Derzki,Дерзкий
4181604080,0,8,4,7,1,0,0,PISD108,Vittorio_Cuniberti,维托里奥·库尼贝尔蒂,维托里奥·库尼贝尔蒂,V. Cuniberti,V. Cuniberti,Vittorio Cuniberti,V. Cuniberti,V. Cuniberti
3761124656,0,9,4,9,2,1,0,PWSD509,Velos,箭,贝洛斯,Velos,Velos,Velos,Velos,Velos
4183734224,0,6,3,4,1,0,0,PBSC106,Leander,利安得,利安得,Leander,Leander,Leander,Leander,Leander
4259231440,0,10,3,2,1,0,0,PJSC034,Zao_1944,象,藏王,Zaō,Zaō,Zaō,蔵王,Zaō
4182685648,0,7,3,4,1,0,0,PBSC107,Fiji,斐济,斐济,Fiji,Fiji,Fiji,Fiji,Fiji
4181669872,0,8,2,1,1,0,0,PASB108,Kansas,堪萨斯,堪萨斯,Kansas,Kansas,Kansas,Kansas,Kansas
3766368080,0,5,4,6,2,1,0,PFSD504,Siroco,热风,热风,Siroco,Siroco,Siroco,Siroco,Siroco
3761157968,0,9,3,6,2,1,0,PFSC509,Carnot,卡诺,卡诺,Carnot,Carnot,Carnot,Carnot,Carnot
4184749872,0,5,4,3,1,0,0,PGSD105,T_22,T-22,T-22,T-22,T-22,T-22,T-22,T-22
4179539760,0,10,3,3,1,0,0,PGSC110,Hindenburg,兴登堡,兴登堡,Hindenburg,Hindenburg,Hindenburg,Hindenburg,Hindenburg
4293867504,0,3,2,1,1,0,0,PASB001,Michigan_1916,南卡罗来纳,南卡罗来纳,S. Carolina,S. Carolina,South Carolina,S. Carolina,S. Carolina
3740153840,0,9,4,1,4,1,0,PASD529,Black_Black,布莱克 (黑),布莱克 B,Black B,Black B,Black B,Black B,Black B
3530471152,0,9,3,7,,1,0,PISC729,Messina,墨西拿,墨西拿,Messina,Messina,Messina,Messina,Messina
3746477520,0,3,3,5,3,1,0,PRSC523,AZUR_Avrora,AL 阿芙乐尔,AL 阿芙乐尔,AL Avrora,AL Avrora,AL Avrora,AL Avrora,AL Аврора
3741267408,0,8,2,5,2,1,0,PRSB528,Borodino,博罗季诺,博罗季诺,Borodino,Borodino,Borodino,Borodino,Бородино
3553539792,0,7,3,2,3,1,0,PJSC707,Ashigara,ARP狳,ARP 足柄,ARP Ashigara,ARP Ashigara,ARP Ashigara,ARP 足柄,ARP Ashigara
3555636944,0,7,3,2,3,1,0,PJSC705,Myoko,ARP鬣,ARP 妙高,ARP Myōkō,ARP Myōkō,ARP Myōkō,ARP 妙高,ARP Myōkō
3751720944,0,8,3,1,4,1,0,PASC518,Anchorage,安克雷奇,安克雷奇,Anchorage,Anchorage,Anchorage,Anchorage,Anchorage
4283414224,1,7,1,2,1,0,1,PJSA011,Hiryu_1942,龙,飞龙（旧）,Hiryū (old),Hiryū (old),Hiryū (< 23.01.2019),飛龍 (old),Hiryū (old)
3741300720,0,8,1,1,2,1,0,PASA528,Saipan,塞班,塞班,Saipan,Saipan,Saipan,Saipan,Saipan
3550361584,0,10,4,1,4,0,1,PASD710,Laffey,拉菲,拉菲,Laffey,Laffey,Laffey,Laffey,Laffey
3762239440,0,8,2,4,2,1,0,PBSB508,Vanguard,前卫,前卫,Vanguard,Vanguard,Vanguard,Vanguard,Vanguard
3543054128,0,7,3,3,,1,0,PGSC717,Nurnberg_1944,纽伦堡 '44,纽伦堡 44,Nürnberg '44,Nürnberg '44,Nürnberg '44,Nürnberg '44,Nürnberg '44
4074714928,0,10,2,3,1,0,0,PGSB210,Schlieffen,施里芬,施里芬,Schlieffen,Schlieffen,Schlieffen,Schlieffen,Schlieffen
3762271696,0,8,1,5,2,1,0,PRSA508,Chkalov,契卡洛夫,契卡洛夫,Chkalov,Chkalov,Chkalov,Chkalov,Чкалов
3760175056,0,10,1,4,2,0,1,PBSA510,Malta,马耳他,马耳他,Malta,Malta,Malta,Malta,Malta
4277122768,1,10,1,2,1,0,1,PJSA017,Hakuryu_1942,鹫,白龙（旧）,Hakuryū (old),Hakuryū (old),Hakuryū (< 23.01.2019),白龍 (old),Hakuryū (old)
3751753168,0,8,2,5,4,1,0,PRSB518,Lenin,列宁,列宁,Lenin,Lenin,Lenin,Lenin,Ленин
4183733712,0,6,3,5,1,0,0,PRSC106,Pr_94_Budeny,布琼尼,布琼尼,Budyonny,Budyonny,Budyonny,Budyonny,Будённый
4178523600,0,11,2,5,2,0,0,PRSB111,Admiral_Ushakov,乌沙科夫,乌沙科夫,Ushakov,Ushakov,Admiral Ushakov,Ushakov,Ушаков
4065212112,0,9,4,2,1,0,0,PJSD219,Kitakaze,蕉,北风,Kitakaze,Kitakaze,Kitakaze,北風,Kitakaze
4188976432,0,1,3,9,1,0,0,PWSC101,Gryf,狮鹫,狮鹫,Gryf,Gryf,Gryf,Gryf,Gryf
4183799504,0,6,1,2,1,0,0,PJSA106,Ryujo,枭,龙骧,Ryūjō,Ryūjō,Ryūjō,龍驤,Ryūjō
4178556912,0,11,1,1,2,0,0,PASA111,United_States,合众国,合众国,United States,United States,United States,United States,United States
3763255120,0,7,3,6,2,1,0,PFSC507,Toulon,土伦,土伦,Toulon,Toulon,Toulon,Toulon,Toulon
4266538992,0,3,4,1,1,0,0,PASD027,Wickes_1918,维克斯,维克斯,Wickes,Wickes,Wickes,Wickes,Wickes
3540957168,0,9,3,1,3,1,0,PASC719,Cambridge,剑桥,剑桥,Cambridge,Cambridge,Cambridge,Cambridge,Cambridge
4186847024,0,3,4,3,1,0,0,PGSD103,G_101,G-101,G-101,G-101,G-101,G-101,G-101,G-101
4181636912,0,8,3,3,1,0,0,PGSC108,Hipper,希佩尔海军上将,希佩尔上将,Hipper,Hipper,Admiral Hipper,Hipper,Hipper
3761157488,0,9,3,11,3,1,0,PUSC509,Hector,赫克托,赫克托耳,Hector,Hector,Hector,Hector,Hector
3340645584,0,10,4,8,,0,1,PZSD910,Black_Lushun,旅安 (黑),旅顺 B,Lüshun B,Lüshun B,Lüshun B,Lüshun B,Lüshun B
4077795120,0,7,4,3,1,0,0,PGSD207,Z_31,Z-31,Z-31,Z-31,Z-31,Z-31,Z-31,Z-31
3550393808,0,10,3,5,3,0,1,PRSC710,Sevastopol,塞瓦斯托波尔,塞瓦斯托波尔,Sevastopol,Sevastopol,Sevastopol,Sevastopol,Севастополь
4179539280,0,10,3,12,1,0,0,PVSC110,San_Martin,圣马丁,圣马丁,San Martín,San Martín,San Martín,San Martín,San Martín
3764270928,0,6,4,6,2,1,0,PFSD506,Aigle,鹰,鹰,Aigle,Aigle,Aigle,Aigle,Aigle
4292753104,0,2,4,2,1,0,0,PJSD002,Umikaze_1925,藤,海风,Umikaze,Umikaze,Umikaze,海風,Umikaze
3764303280,0,6,3,13,2,1,0,PSSC506,Canarias,加那利,加那利,Canarias,Canarias,Canarias,Canarias,Canarias
3552523984,0,5,2,2,3,1,0,PJSB708,Hiei_Arpeggio,ARP鱿,ARP 比叡,ARP Hiei,ARP Hiei,ARP Hiei,ARP 比叡,ARP Hiei
3551475152,0,9,2,5,3,1,0,PRSB709,AZUR_Sov_Russia,AL 苏维埃罗西亚,AL 苏维埃罗西亚,AL Sov. Rossiya,AL Sov. Rossiya,AL Sov. Rossiya,AL Sov. Rossiya,AL Сов. Россия
3529422672,0,10,3,6,3,0,1,PFSC730,Amiral_Lartigue,拉蒂格上将,拉蒂格上将,Amiral Lartigue,Amiral Lartigue,Amiral Lartigue,Amiral Lartigue,Amiral Lartigue
3319740400,0,10,2,1,,0,1,PASB930,Black_Rhode_Island,罗德岛 (黑),罗德岛 B,Rhode Island B,Rhode Island B,Rhode Island B,Rhode Island B,Rhode Island B
4181636528,0,8,3,13,1,0,0,PSSC108,Cataluna,加泰罗尼亚,加泰罗尼亚,Cataluña,Cataluña,Cataluña,Cataluña,Cataluña
3762239184,0,8,2,2,2,1,0,PJSB508,Kii,鲣,纪伊,Kii,Kii,Kii,紀伊,Kii
3751687984,0,8,4,3,2,1,0,PGSD518,Z_35,Z-35,Z-35,Z-35,Z-35,Z-35,Z-35,Z-35
3730782032,0,8,2,6,2,1,0,PFSB538,Flandre,佛兰德,弗兰德尔,Flandre,Flandre,Flandre,Flandre,Flandre
4180554960,0,9,4,8,1,0,0,PZSD109,Chung_Mu,忠武,忠武,Chung Mu,Chung Mu,Chung Mu,Chung Mu,Chung Mu
3753817936,0,6,3,6,2,1,0,PFSC516,Dupleix,杜布雷,杜布雷,Dupleix,Dupleix,Dupleix,Dupleix,Dupleix
3762206480,0,8,3,10,4,1,0,PHSC508,De_Zeven_Provincien,七省,七省,De 7 Provinciën,De 7 Provinciën,De Zeven Provinciën,De 7 Provinciën,De 7 Provinciën
4075730928,0,9,3,1,1,0,0,PASC209,Seattle,西雅图,西雅图,Seattle,Seattle,Seattle,Seattle,Seattle
4276041040,0,8,2,12,1,0,0,PVSB018,Ipiranga,伊皮兰加,伊皮兰加,Ipiranga,Ipiranga,Ipiranga,Ipiranga,Ipiranga
4185830864,0,4,3,5,1,0,0,PRSC104,Svetlana,斯维特拉娜,斯维特拉那,Svietlana,Svietlana,Svietlana,Svietlana,Светлана
4180620752,0,9,2,5,1,0,0,PRSB109,Sovetsky_Soyuz,苏联,苏联,Sov. Soyuz,Sov. Soyuz,Sovetsky Soyuz,Sov. Soyuz,Сов. Союз
3437180656,0,8,2,7,3,1,0,PISB818,BA_Marcantonio_Colonna,BA 比纳,BA Binah,BA Binah,BA Binah,BA Binah,BA Binah,BA Binah
3553572144,0,7,2,9,2,1,0,PWSB707,Lugdunum,卢格杜努姆,卢格杜努姆,Lugdunum,Lugdunum,Lugdunum,Lugdunum,Lugdunum
4268635856,0,5,4,2,4,1,0,PJSD025,True_Kamikaze,枫,神风,Kamikaze,Kamikaze,Kamikaze,神風,Kamikaze
4293834096,0,1,3,11,1,0,0,PUSC001,Sutlej,萨特累季河,萨特莱杰,Sutlej,Sutlej,Sutlej,Sutlej,Sutlej
4181636560,0,8,3,5,1,0,0,PRSC108,Pr_68_Chapaev,恰巴耶夫,恰巴耶夫,Chapayev,Chapayev,Chapayev,Chapayev,Чапаев
4185896656,0,4,1,2,1,0,0,PJSA104,Hosho,凤,凤翔,Hōshō,Hōshō,Hōshō,鳳翔,Hōshō
3550459600,0,10,1,2,3,0,1,PJSA710,Shinano,鹗,信浓,Shinano,Shinano,Shinano,信濃,Shinano
3760142160,0,10,2,6,3,0,1,PFSB510,Bourgogne,勃艮第,勃艮第,Bourgogne,Bourgogne,Bourgogne,Bourgogne,Bourgogne
4179539792,0,10,3,6,1,0,0,PFSC110,Henri_IV,亨利四世,亨利四世,Henri IV,Henri IV,Henri IV,Henri IV,Henri IV
3540924368,0,9,4,4,4,1,0,PBSD719,Barfleur,巴夫勒尔,巴夫勒尔,Barfleur,Barfleur,Barfleur,Barfleur,Barfleur
4273911760,0,10,3,4,2,0,1,PBSC020,Monmouth,蒙茅斯,蒙茅斯,Monmouth,Monmouth,Monmouth,Monmouth,Monmouth
3731830736,0,7,2,4,2,1,0,PBSB537,Collingwood,科林伍德,科林伍德,Collingwood,Collingwood,Collingwood,Collingwood,Collingwood
4183734064,0,6,3,3,1,0,0,PGSC106,Nurnberg,纽伦堡,纽伦堡,Nürnberg,Nürnberg,Nürnberg,Nürnberg,Nürnberg
4178523952,0,11,2,3,2,0,0,PGSB111,Hannover,汉诺威,汉诺威,Hannover,Hannover,Hannover,Hannover,Hannover
3740185808,0,9,3,8,3,1,0,PZSC529,Mengchong,卧龙,蒙冲,Mengchong,Mengchong,Mengchong,Mengchong,Mengchong
3540924400,0,9,4,1,3,1,0,PASD719,Johnston,约翰斯顿,约翰斯顿,Johnston,Johnston,Johnston,Johnston,Johnston
4181636432,0,8,3,12,1,0,0,PVSC108,Ignacio_Allende,伊格纳西奥·阿连德,伊格纳西奥·阿连德,I. Allende,I. Allende,Ignacio Allende,I. Allende,I. Allende
4079891760,0,5,4,9,1,0,0,PWSD205,Muavenet,支援,穆阿维内特,Muavenet,Muavenet,Muavenet,Muavenet,Muavenet
3330159920,0,10,4,9,,0,1,PWSD920,PostApoc_Smaland,惊雷卷地,奥韦森,Oväsen,Oväsen,Oväsen,Oväsen,Oväsen
4288624336,0,6,2,2,1,0,0,PJSB006,Fuso_1943,魟,扶桑,Fusō,Fusō,Fusō,扶桑,Fusō
3764303312,0,6,3,5,2,1,0,PRSC506,Molotov_1943,莫洛托夫,莫洛托夫,Molotov,Molotov,Molotov,Molotov,Молотов
3761125360,0,9,4,1,4,1,0,PASD509,Benham,贝纳姆,贝纳姆,Benham,Benham,Benham,Benham,Benham
4292786160,0,2,3,1,1,0,0,PASC002,Chester_1908,切斯特,切斯特,Chester,Chester,Chester,Chester,Chester
3750705136,0,9,2,1,2,1,0,PASB519,Kearsarge,基尔萨奇,奇尔沙治,Kearsarge,Kearsarge,Kearsarge,Kearsarge,Kearsarge
4282365936,1,8,1,1,1,0,1,PASA012,Lexington_1944,列克星敦,列克星敦（旧）,Lexington (old),Lexington (old),Lexington (< 23.01.2019),Lexington (old),Lexington (old)
4179507152,0,10,4,4,1,0,0,PBSD110,Daring,果敢,果敢,Daring,Daring,Daring,Daring,Daring
3342808880,0,8,2,3,,1,0,PGSB908,PostApoc_Zieten,狂人,瓦恩辛,Wahnsinn,Wahnsinn,Wahnsinn,Wahnsinn,Wahnsinn
3753785136,0,6,4,3,2,1,0,PGSD516,Karl_von_Schonberg,K. 勋伯格,卡尔·冯·勋伯格,K. Schönberg,K. Schönberg,Karl von Schönberg,K. Schönberg,K. Schönberg
4078909232,0,6,2,3,1,0,0,PGSB206,Mackensen,马肯森,马肯森,Mackensen,Mackensen,Mackensen,Mackensen,Mackensen
3330258928,0,10,1,1,,0,1,PASA920,Pinata_Essex,饺子皮,皮纳塔波利斯,Piñatapolis,Piñatapolis,Piñatapolis,Piñatapolis,Piñatapolis
4187928016,0,2,3,5,1,0,0,PRSC102,Novik,诺维克,诺维克,Novik,Novik,Novik,Novik,Новик
4182717904,0,7,2,5,1,0,0,PRSB107,Sinop,锡诺普,锡诺普,Sinop,Sinop,Sinop,Sinop,Синоп
4186846512,0,3,4,9,1,0,0,PWSD103,Romulus,罗慕路斯,罗慕路斯,Romulus,Romulus,Romulus,Romulus,Romulus
3361650480,0,10,3,3,3,0,1,PGSC890,Azur_Hindenburg,AL 兴登堡,AL 兴登堡,AL Hindenburg,AL Hindenburg,AL Hindenburg,AL Hindenburg,AL Hindenburg
4289640432,0,5,3,1,1,0,0,PASC005,Omaha_1923,奥马哈,奥马哈,Omaha,Omaha,Omaha,Omaha,Omaha
3666786288,0,9,3,1,3,1,0,PASC599,Black_Alaska,阿拉斯加 (黑),阿拉斯加 B,Alaska B,Alaska B,Alaska B,Alaska B,Alaska B
4285445840,0,8,3,2,1,0,0,PJSC009,Mogami_1935,狮,最上,Mogami,Mogami,Mogami,最上,Mogami
3761125136,0,9,4,10,2,1,0,PHSD509,Groningen,格罗宁根,格罗宁根,Groningen,Groningen,Groningen,Groningen,Groningen
3762239312,0,8,2,6,2,1,0,PFSB508,Gascogne,加斯科涅,加斯科涅,Gascogne,Gascogne,Gascogne,Gascogne,Gascogne
3543021520,0,7,4,4,2,1,0,PBSD717,Jupiter_1942,朱庇特 '42,朱庇特 42,Jupiter '42,Jupiter '42,Jupiter '42,Jupiter '42,Jupiter '42
4074682320,0,10,3,4,1,0,0,PBSC210,Goliath,歌利亚,哥利亚,Goliath,Goliath,Goliath,Goliath,Goliath
4185831216,0,4,3,3,1,0,0,PGSC104,Karlsruhe,卡尔斯鲁厄,卡尔斯鲁厄,Karlsruhe,Karlsruhe,Karlsruhe,Karlsruhe,Karlsruhe
